pl_hostname,pl_letter,pl_name,pl_discmethod,pl_controvflag,pl_pnum,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbpern,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_orbsmaxn,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_orbeccenn,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,pl_orbincln,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassn,pl_bmassprov,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_radn,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_densn,pl_ttvflag,pl_kepflag,pl_k2flag,ra_str,dec_str,ra,st_raerr,dec,st_decerr,st_posn,st_dist,st_disterr1,st_disterr2,st_distlim,st_distn,st_optmag,st_optmagerr,st_optmaglim,st_optband,gaia_gmag,gaia_gmagerr,gaia_gmaglim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_teffn,st_mass,st_masserr1,st_masserr2,st_masslim,st_massn,st_rad,st_raderr1,st_raderr2,st_radlim,st_radn,pl_nnotes,rowupdate,pl_facility
K2-136,c,K2-136 c,Transit,0,3,17.30713700,0.00025200,-0.00028400,0,3,,,,0,1,0.130000,0.270000,-0.110000,0,2,89.600,0.300,-0.300,0,3,,,,0,0,,0.260,0.010,-0.009,0,3,,,,0,0,0,0,1,04h29m38.99s,+22d52m57.8s,67.412460,0.000000,22.882721,0.000000,1,59.35,0.19,-0.19,0,2,10.900,0.100,0,Kepler-band,10.855,,0,4499.00,50.00,-50.00,0,4,0.74,0.02,-0.02,0,3,0.66,0.02,-0.02,0,4,2,2017-11-09,K2
K2-136,d,K2-136 d,Transit,0,3,25.57506500,0.00241800,-0.00235700,0,2,,,,0,0,0.140000,0.130000,-0.090000,0,2,89.400,0.400,-0.200,0,2,,,,0,0,,0.129,0.010,-0.007,0,2,,,,0,0,0,0,1,04h29m38.99s,+22d52m57.8s,67.412460,0.000000,22.882721,0.000000,1,59.35,0.19,-0.19,0,2,10.900,0.100,0,Kepler-band,10.855,,0,4499.00,50.00,-50.00,0,4,0.74,0.02,-0.02,0,3,0.66,0.02,-0.02,0,4,1,2017-11-09,K2
K2-137,b,K2-137 b,Transit,0,1,0.17971500,0.00000100,-0.00000100,0,1,0.005800,0.000600,-0.000600,0,1,0.000000,,,0,1,89.600,3.300,-3.300,0,1,0.50000,,,1,1,Mass,0.079,0.008,-0.008,0,1,,,,0,0,0,0,1,12h27m28.97s,-06d11m42.8s,186.870728,0.000000,-6.195224,0.000000,1,99.15,0.61,-0.61,0,1,15.498,0.054,0,V (Johnson),14.435,,0,3492.00,70.00,-70.00,0,2,0.46,0.05,-0.05,0,1,0.44,0.04,-0.04,0,2,0,2017-11-16,K2
NSVS 14256825,b,NSVS 14256825 b,Eclipse Timing Variations,0,1,3225.00000000,22.00000000,-22.00000000,0,1,3.120000,0.070000,-0.070000,0,1,0.120000,0.020000,-0.020000,0,1,,,,0,0,14.15000,0.16000,-0.16000,0,1,Msini,,,,0,0,,,,0,0,0,0,0,20h20m00.46s,+04d37m56.52s,305.001917,,4.632367,,1,838.31,42.10,-42.10,0,1,,,,,13.245,,0,40000.00,,,0,2,0.42,0.07,-0.07,0,1,0.19,0.01,-0.01,0,1,1,2019-06-13,Multiple Observatories
K2-63,c,K2-63 c,Transit,0,2,25.45560000,0.00470000,-0.00470000,0,1,0.189000,0.011000,-0.011000,0,1,,,,0,0,,,,0,0,,,,0,0,,0.348,0.107,-0.107,0,1,,,,0,0,0,0,1,22h13m42.40s,-12d03m58.9s,333.426666,0.000000,-12.066374,0.000000,1,524.41,21.79,-21.79,0,1,12.876,0.020,0,V (Johnson),12.727,,0,6771.00,303.00,-303.00,0,2,1.40,0.25,-0.25,0,1,1.63,0.48,-0.48,0,2,1,2019-03-28,K2
TOI 172,b,TOI 172 b,Transit,0,1,9.47725000,0.00064000,-0.00079000,0,1,0.091400,0.001700,-0.001700,0,1,0.380600,0.009300,-0.009000,0,1,88.200,1.100,-1.000,0,1,5.42000,0.22000,-0.20000,0,2,Mass,0.965,0.032,-0.029,0,1,7.53000,0.65000,-0.72000,0,1,0,0,0,21h06m31.65s,-26d41m34.29s,316.631875,,-26.692858,,1,336.47,6.79,-6.79,0,2,,,,,11.193,,0,5645.00,50.00,-50.00,0,2,1.13,0.07,-0.06,0,1,1.78,0.05,-0.04,0,2,0,2019-03-28,Transiting Exoplanet Survey Satellite (TESS)
KOI-1599,b,KOI-1599.02,Transit,0,2,13.60880000,0.00060000,-0.00060000,0,1,0.112293,,,0,1,0.011400,,,0,1,88.600,0.060,-0.060,0,1,0.02832,0.00094,-0.00094,0,1,Mass,0.170,0.018,-0.018,0,1,,,,0,0,1,1,0,19h53m29.72s,+40d37m06.3s,298.373847,0.000017,40.618421,0.000017,2,1168.99,29.11,-29.11,0,1,14.802,,0,Kepler-band,14.854,,0,,,,0,3,1.02,,,0,1,0.97,,,0,4,0,2019-05-23,Kepler
KOI-1599,c,KOI-1599.01,Transit,0,2,20.44150000,0.00130000,-0.00130000,0,2,0.147280,,,0,1,0.014000,,,0,1,89.780,0.160,-0.160,0,1,0.01447,0.00094,-0.00094,0,1,Mass,0.170,0.027,-0.027,0,1,,,,0,0,1,1,0,19h53m29.72s,+40d37m06.3s,298.373847,0.000017,40.618421,0.000017,2,1168.99,29.11,-29.11,0,1,14.802,,0,Kepler-band,14.854,,0,,,,0,3,1.02,,,0,1,0.97,,,0,4,0,2019-05-23,Kepler
bet Pic,c,bet Pic c,Radial Velocity,0,2,1200.00000000,,,0,1,2.700000,,,0,1,0.240000,,,0,1,90.000,,,0,1,9.00000,,,0,1,Mass,,,,0,0,,,,0,0,0,0,0,05h47m17.09s,-51d03m59.4s,86.821198,0.000001,-51.066513,0.000001,3,19.75,0.13,-0.13,0,5,3.850,,0,V (Johnson),3.725,,0,,,,,2,1.76,0.18,-0.17,0,3,,,,,2,0,2019-08-29,La Silla Observatory
MOA-2011-BLG-291L,b,MOA-2011-BLG-291L b,Microlensing,0,1,,,,0,0,0.690000,0.240000,-0.240000,0,1,,,,0,0,,,,0,0,0.05663,0.10698,-0.03776,0,1,Mass,,,,0,0,,,,0,0,0,0,0,17h55m28.29s,-29d10m14.4s,268.867889,0.000000,-29.170666,0.000000,1,4400.00,1400.00,-1400.00,0,1,,,,,,,,,,,0,0,0.15,0.27,-0.10,0,1,,,,0,0,0,2018-11-29,MOA
PDS 70,b,PDS 70 b,Imaging,0,2,43500.00000000,,,0,1,22.000000,,,0,3,,,,0,1,,,,0,1,8.00000,6.00000,-6.00000,0,1,Mass,1.300,,,-1,1,,,,0,0,0,0,0,14h08m10.16s,-41d23m52.58s,212.042333,,-41.397939,,1,113.43,0.52,-0.52,0,1,12.233,0.123,0,V (Johnson),11.585,,0,3972.00,36.00,-36.00,0,3,0.76,0.02,-0.02,0,2,1.26,0.15,-0.15,0,3,1,2019-03-05,Paranal Observatory
HATS-60,b,HATS-60 b,Transit,0,1,3.56082900,0.00003200,-0.00003200,0,1,0.047080,0.000150,-0.000230,0,1,0.191000,,,0,1,86.280,0.350,-0.350,0,1,0.66200,0.05500,-0.05500,0,1,Mass,1.153,0.053,-0.053,0,1,0.53700,0.10000,-0.07000,0,1,0,0,0,22h45m27.3643s,-14d59m30.3457s,341.364018,,-14.991763,,1,494.30,7.80,-7.80,0,2,12.641,0.028,0,V (Johnson),12.500,,0,5688.00,20.00,-20.00,0,2,1.10,0.01,-0.02,0,1,1.46,0.02,-0.02,0,2,0,2019-01-17,HATSouth
HATS-61,b,HATS-61 b,Transit,0,1,7.81795300,0.00002400,-0.00002400,0,1,0.079080,0.000330,-0.000330,0,1,0.092000,,,0,1,87.150,0.180,-0.180,0,1,3.40000,0.14000,-0.14000,0,1,Mass,1.195,0.067,-0.067,0,1,2.47000,0.44000,-0.44000,0,1,0,0,0,04h06m37.8676s,-25d20m58.9560s,61.657782,,-25.349710,,1,694.00,8.80,-8.80,0,2,13.233,0.024,0,V (Johnson),13.068,,0,5542.00,21.00,-21.00,0,2,1.08,0.01,-0.01,0,1,1.66,0.02,-0.02,0,2,0,2019-01-17,HATSouth
HATS-62,b,HATS-62 b,Transit,0,1,3.27688370,0.00000330,-0.00000330,0,1,0.041630,0.000240,-0.000160,0,1,0.298000,,,0,1,87.920,0.350,-0.350,0,1,0.17900,,,0,1,Mass,1.055,0.025,-0.025,0,1,0.07600,0.05300,-0.05300,0,1,0,0,0,20h49m47.8333s,-24d18m12.4965s,312.449305,,-24.303471,,1,516.80,10.90,-6.10,0,2,14.015,0.037,0,V (Johnson),13.832,,0,5416.00,19.00,-13.00,0,2,0.90,0.01,-0.01,0,1,0.93,0.02,-0.01,0,2,0,2019-01-17,HATSouth
HATS-63,b,HATS-63 b,Transit,0,1,3.05665270,0.00000490,-0.00000490,0,1,0.040260,0.000280,-0.000280,0,1,0.136000,,,0,1,84.860,0.190,-0.190,0,1,0.96000,0.12000,-0.12000,0,1,Mass,1.207,0.039,-0.039,0,1,0.67000,0.11000,-0.11000,0,1,0,0,0,04h29m40.4529s,-28d11m50.2340s,67.418554,,-28.197287,,1,634.80,6.20,-6.20,0,2,13.892,0.009,0,V (Johnson),13.721,,0,5627.00,18.00,-18.00,0,2,0.93,0.02,-0.02,0,1,1.07,0.01,-0.01,0,2,0,2019-01-17,HATSouth
HATS-64,b,HATS-64 b,Transit,0,1,4.90889700,0.00001300,-0.00001300,0,1,0.065620,0.000390,-0.000390,0,1,0.151000,,,0,1,87.240,0.850,-0.850,0,1,0.96000,0.20000,-0.20000,0,1,Mass,1.679,0.081,-0.081,0,1,0.24500,0.06800,-0.05000,0,1,0,0,0,09h37m09.0299s,-29d48m01.5746s,144.287625,,-29.800437,,1,1083.00,36.00,-36.00,0,2,12.924,0.030,0,V (Johnson),12.839,,0,6554.00,27.00,-27.00,0,2,1.56,0.03,-0.03,0,1,2.11,0.07,-0.07,0,2,0,2019-01-17,HATSouth
HATS-65,b,HATS-65 b,Transit,0,1,3.10516100,0.00000160,-0.00000160,0,1,0.044970,0.000330,-0.000330,0,1,0.062000,,,0,1,84.820,0.260,-0.260,0,1,0.82100,0.08300,-0.08300,0,1,Mass,1.501,0.050,-0.050,0,1,0.30000,0.03900,-0.03900,0,1,0,0,0,19h31m45.5518s,-26d44m24.7250s,292.939799,,-26.740201,,1,495.00,10.00,-10.00,0,2,12.497,0.020,0,V (Johnson),12.379,,0,6277.00,30.00,-30.00,0,2,1.26,0.03,-0.03,0,1,1.31,0.03,-0.03,0,2,0,2019-01-17,HATSouth
HATS-66,b,HATS-66 b,Transit,0,1,3.14143910,0.00000740,-0.00000740,0,1,0.047140,0.000250,-0.000250,0,1,0.064000,,,0,1,87.060,0.920,-0.920,0,1,5.33000,0.68000,-0.68000,0,1,Mass,1.411,0.084,-0.084,0,1,2.34000,0.56000,-0.43000,0,1,0,0,0,06h45m34.7574s,-33d52m54.1300s,101.394823,,-33.881703,,1,1538.00,34.00,-34.00,0,2,14.095,0.030,0,V (Johnson),14.009,,0,6626.00,35.00,-35.00,0,2,1.41,0.02,-0.02,0,1,1.84,0.04,-0.04,0,2,0,2019-01-17,HATSouth
HATS-67,b,HATS-67 b,Transit,0,1,1.60917880,0.00000400,-0.00000400,0,1,0.030320,0.000150,-0.000150,0,1,0.057000,,,0,1,79.030,0.260,-0.260,0,1,1.45000,0.12000,-0.12000,0,1,Mass,1.685,0.047,-0.047,0,1,0.37400,0.04700,-0.04700,0,1,0,0,0,12h00m50.1183s,-46d08m11.1247s,180.208826,,-46.136424,,1,982.00,19.00,-19.00,0,2,13.653,0.010,0,V (Johnson),13.560,,0,6594.00,33.00,-33.00,0,2,1.44,0.02,-0.02,0,1,1.44,0.03,-0.03,0,2,0,2019-01-17,HATSouth
HATS-68,b,HATS-68 b,Transit,0,1,3.58622020,0.00000470,-0.00000470,0,1,0.050710,0.000180,-0.000180,0,1,0.036000,,,0,1,83.210,0.190,-0.190,0,1,1.29000,0.05900,-0.05900,0,1,Mass,1.232,0.039,-0.029,0,1,0.85600,0.08300,-0.08300,0,1,0,0,0,01h00m01.4134s,-58d54m17.1247s,15.005889,,-58.904757,,1,618.20,9.30,-9.30,0,2,12.276,0.020,0,V (Johnson),12.163,,0,6147.00,22.00,-22.00,0,2,1.35,0.01,-0.01,0,1,1.75,0.03,-0.03,0,2,0,2019-01-17,HATSouth
HATS-69,b,HATS-69 b,Transit,0,1,2.22525770,0.00000190,-0.00000190,0,1,0.032110,0.000140,-0.000190,0,1,0.519000,,,0,1,88.490,0.550,-0.550,0,1,0.57700,,,0,1,Mass,0.945,0.022,-0.022,0,1,0.46000,0.25000,-0.25000,0,1,0,0,0,19h17m11.3641s,-60d53m30.0584s,289.297350,,-60.891683,,1,420.30,3.20,-3.20,0,2,13.945,0.010,0,V (Johnson),13.764,,0,5137.00,16.00,-16.00,0,2,0.89,0.01,-0.02,0,1,0.88,0.01,-0.01,0,2,0,2019-01-17,HATSouth
K2-65,b,K2-65 b,Transit,0,1,12.64750000,0.00130000,-0.00130000,0,2,0.101400,0.003900,-0.003900,0,1,,,,,0,,,,,1,,,,,0,,0.141,0.034,-0.034,0,2,,,,,0,0,0,1,22h12m50.82s,-10d55m31.4s,333.211761,0.000005,-10.925379,0.000003,3,78.06,11.17,-15.66,0,2,10.801,0.084,0,V (Johnson),,,,5213.00,336.00,-336.00,0,2,0.87,0.10,-0.10,0,2,0.84,0.12,-0.12,0,2,0,2016-07-18,K2
K2-66,b,K2-66 b,Transit,0,1,5.06963000,0.00081000,-0.00081000,0,2,0.059830,0.000720,-0.000720,0,2,0.000000,,,0,1,86.600,2.400,-4.400,0,1,0.06702,0.01133,-0.01133,0,1,Mass,0.222,0.030,-0.021,0,2,7.80000,2.70000,-2.70000,0,1,0,0,1,22h06m06.41s,-10d42m41.6s,331.526703,0.000000,-10.711549,0.000000,1,520.43,23.47,-23.47,0,1,11.710,0.186,0,V (Johnson),11.996,,0,5887.00,46.00,-46.00,0,3,1.11,0.04,-0.04,0,2,1.67,0.12,-0.12,0,3,1,2019-07-25,K2
K2-68,b,K2-68 b,Transit,0,1,8.05428000,0.00082000,-0.00082000,0,2,0.070800,0.003100,-0.003100,0,1,,,,,0,,,,,1,,,,,0,,0.141,0.021,-0.021,0,2,,,,,0,0,0,1,22h16m04.75s,-10d34m02.3s,334.019775,0.000000,-10.567318,0.000000,1,169.47,1.25,-1.25,0,1,12.977,0.050,0,V (Johnson),12.657,,0,4746.00,96.00,-96.00,0,3,0.73,0.10,-0.10,0,2,0.68,0.09,-0.09,0,3,0,2016-07-18,K2
K2-69,b,K2-69 b,Transit,0,1,7.06599000,0.00050000,-0.00050000,0,1,0.059100,0.002500,-0.002500,0,1,,,,,0,,,,,0,,,,,0,,0.207,0.032,-0.032,0,1,,,,,0,0,0,1,22h23m02.29s,-10d29m18.9s,335.759552,0.000000,-10.488580,0.000000,1,181.63,1.57,-1.57,0,1,14.807,,0,Kepler-band,15.057,,0,4127.00,190.00,-190.00,0,2,0.55,0.07,-0.07,0,1,0.49,0.07,-0.07,0,1,0,2016-07-18,K2
K2-70,b,K2-70 b,Transit,0,1,13.97896000,0.00095000,-0.00095000,0,2,0.111200,0.004000,-0.004000,0,1,,,,,0,,,,,1,,,,,0,,0.258,0.042,-0.042,0,2,,,,,0,0,0,1,22h33m54.19s,-10d05m05.8s,338.475800,0.000000,-10.084946,0.000000,1,234.47,3.48,-3.48,0,1,12.989,0.030,0,V (Johnson),12.778,,0,5622.00,268.00,-268.00,0,3,0.94,0.10,-0.10,0,2,0.93,0.14,-0.14,0,3,0,2016-07-18,K2
K2-71,b,K2-71 b,Transit,0,1,6.98541000,0.00075000,-0.00075000,0,1,0.055900,0.002500,-0.002500,0,1,,,,,0,,,,,0,,,,,0,,0.192,0.029,-0.029,0,1,,,,,0,0,0,1,22h46m53.86s,-09d52m53.8s,341.724426,0.000000,-9.881619,0.000000,1,153.86,1.22,-1.22,0,1,14.875,,0,Kepler-band,15.189,,0,4006.00,133.00,-133.00,0,2,0.48,0.06,-0.06,0,1,0.43,0.05,-0.05,0,1,0,2016-07-18,K2
K2-72,b,K2-72 b,Transit,0,4,5.57721200,0.00041700,-0.00041900,0,2,0.040000,0.004000,-0.005000,0,2,0.110000,0.196982,-0.087659,0,1,89.150,0.590,-0.860,0,1,,,,0,0,,0.096,0.010,-0.010,0,2,,,,0,0,0,0,1,22h18m29.27s,-09d36m44.6s,334.621979,0.000000,-9.612382,0.000000,1,66.56,0.20,-0.20,0,1,15.309,0.050,0,V (Johnson),14.279,,0,3360.47,87.24,-86.34,0,3,0.27,0.08,-0.09,0,2,0.33,0.03,-0.03,0,2,0,2017-10-26,K2
K2-72,c,K2-72 c,Transit,0,4,15.18903400,0.00312800,-0.00314900,0,2,0.078000,0.007000,-0.010000,0,2,0.110000,0.201970,-0.091536,0,1,89.540,0.320,-0.440,0,1,,,,0,0,,0.103,0.012,-0.012,0,2,,,,0,0,0,0,1,22h18m29.27s,-09d36m44.6s,334.621979,0.000000,-9.612382,0.000000,1,66.56,0.20,-0.20,0,1,15.309,0.050,0,V (Johnson),14.279,,0,3360.47,87.24,-86.34,0,3,0.27,0.08,-0.09,0,2,0.33,0.03,-0.03,0,2,0,2017-10-26,K2
K2-72,d,K2-72 d,Transit,0,4,7.76017800,0.00149600,-0.00149600,0,2,0.050000,0.004000,-0.006000,0,2,0.110000,0.207832,-0.092330,0,1,89.260,0.500,-0.690,0,1,,,,0,0,,0.090,0.011,-0.011,0,2,,,,0,0,0,0,1,22h18m29.27s,-09d36m44.6s,334.621979,0.000000,-9.612382,0.000000,1,66.56,0.20,-0.20,0,1,15.309,0.050,0,V (Johnson),14.279,,0,3360.47,87.24,-86.34,0,3,0.27,0.08,-0.09,0,2,0.33,0.03,-0.03,0,2,0,2017-10-26,K2
K2-72,e,K2-72 e,Transit,0,4,24.15886800,0.00372600,-0.00385000,0,2,0.106000,0.009000,-0.013000,0,2,0.110000,0.198676,-0.086832,0,1,89.680,0.220,-0.320,0,1,,,,0,0,,0.115,0.012,-0.012,0,2,,,,0,0,0,0,1,22h18m29.27s,-09d36m44.6s,334.621979,0.000000,-9.612382,0.000000,1,66.56,0.20,-0.20,0,1,15.309,0.050,0,V (Johnson),14.279,,0,3360.47,87.24,-86.34,0,3,0.27,0.08,-0.09,0,2,0.33,0.03,-0.03,0,2,0,2017-10-26,K2
K2-73,b,K2-73 b,Transit,0,1,7.49543000,0.00059000,-0.00059000,0,2,0.076190,0.000720,-0.000720,0,1,,,,,0,,,,,1,,,,,0,,0.219,0.019,-0.019,0,2,,,,,0,0,0,1,22h20m06.12s,-09d03m21.9s,335.025482,0.000000,-9.056093,0.000000,1,271.27,2.54,-2.54,0,1,11.345,0.146,0,V (Johnson),11.715,,0,5922.00,76.00,-76.00,0,3,1.05,0.03,-0.03,0,2,1.06,0.07,-0.07,0,3,0,2016-07-18,K2
K2-74,b,K2-74 b,Transit,0,1,19.56660000,0.00330000,-0.00330000,0,2,0.140200,0.001500,-0.001500,0,1,,,,,0,,,,,1,,,,,0,,0.206,0.017,-0.017,0,2,,,,,0,0,0,1,22h39m40.64s,-08d42m52.2s,339.919342,0.000000,-8.714505,0.000000,1,381.85,6.78,-6.78,0,1,12.588,0.031,0,V (Johnson),12.436,,0,6060.00,86.00,-86.00,0,3,0.96,0.03,-0.03,0,2,0.98,0.06,-0.06,0,3,0,2016-07-18,K2
K2-75,b,K2-75 b,Transit,0,2,7.81420000,0.00210000,-0.00210000,0,2,0.081000,0.001400,-0.001400,0,1,,,,,0,,,,,1,,,,,0,,0.238,0.029,-0.029,0,2,,,,,0,0,0,1,22h35m22.76s,-07d28m11.5s,338.844849,0.000000,-7.469853,0.000000,1,570.86,15.34,-15.34,0,1,12.701,0.031,0,V (Johnson),12.589,,0,5995.00,94.00,-94.00,0,3,1.16,0.06,-0.06,0,2,1.56,0.15,-0.15,0,3,0,2016-07-18,K2
K2-75,c,K2-75 c,Transit,0,2,18.31100000,0.01400000,-0.01400000,0,2,0.142900,0.002500,-0.002500,0,1,,,,,0,,,,,1,,,,,0,,0.247,0.034,-0.034,0,2,,,,,0,0,0,1,22h35m22.76s,-07d28m11.5s,338.844849,0.000000,-7.469853,0.000000,1,570.86,15.34,-15.34,0,1,12.701,0.031,0,V (Johnson),12.589,,0,5995.00,94.00,-94.00,0,3,1.16,0.06,-0.06,0,2,1.56,0.15,-0.15,0,3,0,2016-07-18,K2
K2-77,b,K2-77 b,Transit,0,1,8.19979600,0.00068300,-0.00071900,0,3,,,,,1,0.140000,0.220000,-0.090000,0,1,88.700,0.800,-0.800,0,2,1.90000,,,1,1,Mass,0.205,0.014,-0.014,0,3,,,,,0,0,0,1,03h40m54.82s,+12d34m21.4s,55.228428,0.000000,12.572612,0.000000,1,142.31,0.87,-0.87,0,1,12.158,0.093,0,V (Johnson),11.920,,0,4970.00,45.00,-45.00,0,4,0.80,0.12,-0.12,0,3,0.76,0.03,-0.03,0,4,0,2016-09-29,K2
K2-79,b,K2-79 b,Transit,0,1,10.99573000,0.00070000,-0.00070000,0,2,0.098700,0.001200,-0.001200,0,1,,,,,0,,,,,1,,,,,0,,0.329,0.035,-0.035,0,2,,,,,0,0,0,1,03h41m01.42s,+13d31m09.7s,55.255905,0.000000,13.519372,0.000000,1,257.90,2.34,-2.34,0,1,12.075,0.060,0,V (Johnson),11.803,,0,5926.00,86.00,-86.00,0,3,1.06,0.04,-0.04,0,2,1.28,0.12,-0.12,0,3,0,2016-07-18,K2
K2-80,b,K2-80 b,Transit,0,3,19.09180000,0.00640000,-0.00640000,0,2,0.135000,0.004000,-0.004000,0,1,,,,,0,,,,,1,,,,,0,,0.179,0.027,-0.027,0,2,,,,,0,0,0,1,03h56m09.00s,+13d33m33.4s,59.037487,0.000000,13.559289,0.000000,1,201.96,1.76,-1.76,0,1,12.626,0.090,0,V (Johnson),12.377,,0,5441.00,249.00,-249.00,0,3,0.90,0.08,-0.08,0,2,0.87,0.10,-0.10,0,3,0,2016-07-18,K2
K2-80,c,K2-80 c,Transit,0,3,5.60500000,0.00110000,-0.00110000,0,2,0.059600,0.001800,-0.001800,0,1,,,,,0,,,,,1,,,,,0,,0.131,0.021,-0.021,0,2,,,,,0,0,0,1,03h56m09.00s,+13d33m33.4s,59.037487,0.000000,13.559289,0.000000,1,201.96,1.76,-1.76,0,1,12.626,0.090,0,V (Johnson),12.377,,0,5441.00,249.00,-249.00,0,3,0.90,0.08,-0.08,0,2,0.87,0.10,-0.10,0,3,0,2016-07-18,K2
K2-81,b,K2-81 b,Transit,0,1,6.10232500,0.00039000,-0.00040700,0,2,0.059000,0.002000,-0.002000,0,2,0.060000,0.144406,-0.051854,0,1,89.290,0.490,-0.570,0,1,,,,0,0,,0.176,0.012,-0.010,0,2,,,,0,0,0,0,1,03h49m56.52s,+14d30m07.9s,57.485489,0.000000,14.502200,0.000000,1,254.14,2.72,-2.72,0,1,14.364,0.040,0,V (Johnson),13.904,,0,4674.13,140.71,-131.16,0,3,0.75,0.07,-0.07,0,2,0.63,0.04,-0.03,0,3,0,2017-10-26,K2
Kepler-1652,b,Kepler-1652 b,Transit,0,1,38.09722000,0.00021000,-0.00021000,0,2,0.165400,0.004200,-0.007500,0,1,,,,0,0,89.993,0.004,-0.143,0,1,,,,0,0,,0.143,0.016,-0.016,0,1,9.90000,0.88000,-1.34000,0,1,0,1,0,19h37m27.86s,+49d54m54.2s,294.366085,0.000017,49.915058,0.000017,2,252.00,32.00,-30.00,0,1,15.931,,0,Kepler-band,16.002,,0,3638.00,51.00,-51.00,0,4,0.40,0.04,-0.05,0,2,0.38,0.04,-0.04,0,3,0,2017-11-16,Kepler
Kepler-1653,b,Kepler-1653 b,Transit,0,1,140.25240000,0.00300000,-0.00300000,0,2,0.470600,0.009800,-0.004100,0,1,,,,0,0,89.788,0.010,-0.053,0,1,,,,0,0,,0.194,0.014,-0.021,0,2,3.08000,0.19000,-0.27000,0,1,0,1,0,19h45m49.86s,+41d15m57.7s,296.457755,0.000017,41.266024,0.000017,2,755.00,44.00,-36.00,0,2,15.429,,0,Kepler-band,,,,4807.00,100.00,-100.00,0,3,0.72,0.04,-0.03,0,1,0.69,0.03,-0.02,0,3,0,2017-11-16,Kepler
Ross 128,b,Ross 128 b,Radial Velocity,0,1,9.86580000,0.00700000,-0.00700000,0,1,0.049600,0.001700,-0.001700,0,1,0.116000,0.097000,-0.097000,0,1,,,,0,0,0.00440,0.00066,-0.00066,0,1,Msini,,,,0,0,,,,0,0,0,0,1,11h47m44.40s,+00d48m16.4s,176.934982,0.000005,0.804563,0.000005,5,3.38,0.01,-0.01,0,5,11.150,,0,V (Johnson),9.591,,0,3192.00,60.00,-60.00,0,3,0.17,0.02,-0.02,0,2,0.20,0.01,-0.01,0,2,1,2017-11-17,La Silla Observatory
K2-139,b,K2-139 b,Transit,0,1,28.38061900,0.00055100,-0.00052800,0,3,0.179600,0.001500,-0.001500,0,2,,,,0,1,,,,0,2,,,,0,1,,0.813,0.015,-0.015,0,3,,,,0,1,0,0,1,19h16m15.97s,-17d54m38.5s,289.066528,0.000000,-17.910688,0.000000,1,154.60,0.94,-0.94,0,2,11.653,0.137,0,V (Johnson),11.463,,0,5370.00,68.00,-68.00,0,4,0.96,0.02,-0.02,0,3,0.88,0.01,-0.01,0,4,0,2018-10-26,K2
HD 176986,b,HD 176986 b,Radial Velocity,0,2,6.48980000,0.00086000,-0.00086000,0,1,0.062960,0.000130,-0.000130,0,1,0.066000,0.066000,-0.066000,0,1,,,,0,0,0.01806,0.00208,-0.00208,0,1,Msini,,,,0,0,,,,0,0,0,0,0,19h03m05.87s,-11d02m38.1s,285.774475,0.000003,-11.043926,0.000002,3,27.81,0.05,-0.05,0,3,8.420,0.010,0,V (Johnson),8.142,,0,4931.00,77.00,-77.00,0,4,0.79,0.02,-0.02,0,3,0.78,0.04,-0.04,0,3,0,2017-12-21,Multiple Observatories
HD 176986,c,HD 176986 c,Radial Velocity,0,2,16.81910000,0.00440000,-0.00440000,0,1,0.118780,0.000250,-0.000250,0,1,0.111000,0.080000,-0.080000,0,1,,,,0,0,0.02888,0.00305,-0.00305,0,1,Msini,,,,0,0,,,,0,0,0,0,0,19h03m05.87s,-11d02m38.1s,285.774475,0.000003,-11.043926,0.000002,3,27.81,0.05,-0.05,0,3,8.420,0.010,0,V (Johnson),8.142,,0,4931.00,77.00,-77.00,0,4,0.79,0.02,-0.02,0,3,0.78,0.04,-0.04,0,3,0,2017-12-21,Multiple Observatories
K2-140,b,K2-140 b,Transit,0,1,6.56918000,0.00004000,-0.00004000,0,3,0.068700,0.000500,-0.000500,0,2,,,,0,1,,,,0,2,,,,0,1,,1.093,0.015,-0.015,0,3,,,,0,1,0,0,1,12h32m32.96s,-09d36m27.5s,188.137344,0.000000,-9.607640,0.000000,1,341.60,5.50,-5.10,0,3,12.624,0.030,0,V (Johnson),12.481,,0,5705.00,50.00,-48.00,0,4,1.00,0.02,-0.02,0,3,0.99,0.01,-0.01,0,4,0,2018-07-12,K2
